Round,Temp,Day,Date,Well,Sample,isolate_A,isolate_B,count_A,count_B,isolate_A_mono_counts,isolate_B_mono_counts,N,model_dir,summed_proba_A,summed_proba_B,Community,filename
round1,10C,d07,16.03.2026,C6,Sample30,12,23,77888,243029,6843,247042,320917,12_vs_23,91202.77471312917,229714.22528687803,s10,round1_10C_d07_16.03.2026_C6_Sample30.csv
round1,10C,d07,16.03.2026,D1,Sample37,12,56,886992,747217,6843,7313,1634209,12_vs_56,834237.5371372545,799971.4628627455,s13,round1_10C_d07_16.03.2026_D1_Sample37.csv
round1,10C,d07,16.03.2026,B6,Sample18,06,43,4920,4643,474902,75860,9563,06_vs_43,4901.942942349064,4661.057057650936,s06,round1_10C_d07_16.03.2026_B6_Sample18.csv
round1,10C,d07,16.03.2026,F9,Sample69,23,32,1102551,253899,247042,63661,1356450,23_vs_32,1004894.2551026199,351555.74489737395,s23,round1_10C_d07_16.03.2026_F9_Sample69.csv
round1,10C,d07,16.03.2026,B7,Sample19,06,56,722604,939323,474902,7313,1661927,06_vs_56,809832.2007492015,852094.7992507985,s07,round1_10C_d07_16.03.2026_B7_Sample19.csv
round1,10C,d07,16.03.2026,D10,Sample46,16,32,799193,91569,184346,63661,890762,16_vs_32,796793.6823381874,93968.31766214476,s16,round1_10C_d07_16.03.2026_D10_Sample46.csv
round1,10C,d07,16.03.2026,F1,Sample61,20,43,253512,752794,93838,75860,1006306,20_vs_43,281022.9912696451,725283.0087303175,s21,round1_10C_d07_16.03.2026_F1_Sample61.csv
round1,10C,d07,16.03.2026,B1,Sample13,06,32,407827,530208,474902,63661,938035,06_vs_32,430142.91191577306,507892.08808422694,s05,round1_10C_d07_16.03.2026_B1_Sample13.csv
round1,10C,d07,16.03.2026,B2,Sample14,06,32,566337,777738,474902,63661,1344075,06_vs_32,598082.1328017043,745992.8671982957,s05,round1_10C_d07_16.03.2026_B2_Sample14.csv
round1,10C,d07,16.03.2026,E11,Sample59,20,32,275256,1141551,93838,63661,1416807,20_vs_32,311403.0135754643,1105403.9864244338,s20,round1_10C_d07_16.03.2026_E11_Sample59.csv
round1,10C,d07,16.03.2026,C4,Sample28,12,23,328950,992334,6843,247042,1321284,12_vs_23,379394.28517253423,941889.7148274718,s10,round1_10C_d07_16.03.2026_C4_Sample28.csv
round1,10C,d07,16.03.2026,B5,Sample17,06,43,71230,64228,474902,75860,135458,06_vs_43,68963.49152324563,66494.50847675439,s06,round1_10C_d07_16.03.2026_B5_Sample17.csv
round1,10C,d07,16.03.2026,E6,Sample54,16,56,62994,86011,184346,7313,149005,16_vs_56,64798.589113683556,84206.41088631644,s18,round1_10C_d07_16.03.2026_E6_Sample54.csv
round1,10C,d07,16.03.2026,A3,Sample3,06,12,227545,96269,474902,6843,323814,06_vs_12,206506.79009125748,117307.20990874253,s01,round1_10C_d07_16.03.2026_A3_Sample3.csv
round1,10C,d07,16.03.2026,G1,Sample73,23,56,412711,1200997,247042,7313,1613708,23_vs_56,477718.0007392312,1135989.9992607923,s25,round1_10C_d07_16.03.2026_G1_Sample73.csv
round1,10C,d07,16.03.2026,F6,Sample66,20,56,41610,363847,93838,7313,405457,20_vs_56,110581.0248665498,294875.97513345024,s22,round1_10C_d07_16.03.2026_F6_Sample66.csv
round1,10C,d07,16.03.2026,D3,Sample39,12,56,827298,797776,6843,7313,1625074,12_vs_56,799775.8604602666,825298.1395397334,s13,round1_10C_d07_16.03.2026_D3_Sample39.csv
round1,10C,d07,16.03.2026,E2,Sample50,16,43,1018516,287013,184346,75860,1305529,16_vs_43,945794.4733316136,359734.5266684461,s17,round1_10C_d07_16.03.2026_E2_Sample50.csv
round1,10C,d07,16.03.2026,C1,Sample25,12,20,1310352,101632,6843,93838,1411984,12_vs_20,1161295.773632385,250688.2263676343,s09,round1_10C_d07_16.03.2026_C1_Sample25.csv
round1,10C,d07,16.03.2026,A7,Sample7,06,20,1487,1148,474902,93838,2635,06_vs_20,1427.9318716842101,1207.0681283157903,s03,round1_10C_d07_16.03.2026_A7_Sample7.csv
round1,10C,d07,16.03.2026,A12,Sample12,06,23,18783,80429,474902,247042,99212,06_vs_23,21583.032710042466,77628.96728995745,s04,round1_10C_d07_16.03.2026_A12_Sample12.csv
round1,10C,d07,16.03.2026,E9,Sample57,20,23,290297,1178331,93838,247042,1468628,20_vs_23,328116.7776749298,1140511.2223250703,s19,round1_10C_d07_16.03.2026_E9_Sample57.csv
round1,10C,d07,16.03.2026,B12,Sample24,12,16,39298,141570,6843,184346,180868,12_vs_16,57547.9295417244,123320.07045827311,s08,round1_10C_d07_16.03.2026_B12_Sample24.csv
round1,10C,d07,16.03.2026,G5,Sample77,32,43,340525,650042,63661,75860,990567,32_vs_43,335445.1913905107,655121.808609479,s26,round1_10C_d07_16.03.2026_G5_Sample77.csv
round1,10C,d07,16.03.2026,A8,Sample8,06,20,176740,41900,474902,93838,218640,06_vs_20,153226.16387903222,65413.83612096487,s03,round1_10C_d07_16.03.2026_A8_Sample8.csv
round1,10C,d07,16.03.2026,F11,Sample71,23,43,456716,603411,247042,75860,1060127,23_vs_43,446725.97521032987,613401.0247896588,s24,round1_10C_d07_16.03.2026_F11_Sample71.csv
round1,10C,d07,16.03.2026,A2,Sample2,06,12,651408,177399,474902,6843,828807,06_vs_12,621050.7936723806,207756.20632761944,s01,round1_10C_d07_16.03.2026_A2_Sample2.csv
round1,10C,d07,16.03.2026,F3,Sample63,20,43,217564,562571,93838,75860,780135,20_vs_43,236800.07999189824,543334.9200080927,s21,round1_10C_d07_16.03.2026_F3_Sample63.csv
round1,10C,d07,16.03.2026,E10,Sample58,20,32,240393,1113609,93838,63661,1354002,20_vs_32,272536.29135136516,1081465.7086486167,s20,round1_10C_d07_16.03.2026_E10_Sample58.csv
round1,10C,d07,16.03.2026,E5,Sample53,16,56,661388,716264,184346,7313,1377652,16_vs_56,680457.4223839549,697194.5776160451,s18,round1_10C_d07_16.03.2026_E5_Sample53.csv
round1,10C,d07,16.03.2026,C9,Sample33,12,32,570877,946521,6843,63661,1517398,12_vs_32,598283.1437015808,919114.8562984399,s11,round1_10C_d07_16.03.2026_C9_Sample33.csv
round1,10C,d07,16.03.2026,D9,Sample45,16,23,1393717,49352,184346,247042,1443069,16_vs_23,1370901.4891764447,72167.5108238068,s15,round1_10C_d07_16.03.2026_D9_Sample45.csv
round1,10C,d07,16.03.2026,C2,Sample26,12,20,1403798,133814,6843,93838,1537612,12_vs_20,1240341.4240155134,297270.57598450856,s09,round1_10C_d07_16.03.2026_C2_Sample26.csv
round1,10C,d07,16.03.2026,A10,Sample10,06,23,90940,316238,474902,247042,407178,06_vs_23,98775.11165864175,308402.88834135083,s04,round1_10C_d07_16.03.2026_A10_Sample10.csv
round1,10C,d07,16.03.2026,A6,Sample6,06,20,903,338,474902,93838,1241,06_vs_20,797.5248639884129,443.47513601158704,s03,round1_10C_d07_16.03.2026_A6_Sample6.csv
round1,10C,d07,16.03.2026,E7,Sample55,20,23,232192,1045296,93838,247042,1277488,20_vs_23,298425.1859221309,979062.814077869,s19,round1_10C_d07_16.03.2026_E7_Sample55.csv
round1,10C,d07,16.03.2026,C12,Sample36,12,43,132449,91207,6843,75860,223656,12_vs_43,124561.71968516643,99094.28031483345,s12,round1_10C_d07_16.03.2026_C12_Sample36.csv
round1,10C,d07,16.03.2026,D7,Sample43,16,23,593805,49708,184346,247042,643513,16_vs_23,589155.1607184605,54357.83928155504,s15,round1_10C_d07_16.03.2026_D7_Sample43.csv
round1,10C,d07,16.03.2026,B9,Sample21,06,56,422079,1177438,474902,7313,1599517,06_vs_56,547102.7126755756,1052414.2873244244,s07,round1_10C_d07_16.03.2026_B9_Sample21.csv
round1,10C,d07,16.03.2026,F12,Sample72,23,43,205930,39582,247042,75860,245512,23_vs_43,193708.1457721488,51803.85422784704,s24,round1_10C_d07_16.03.2026_F12_Sample72.csv
round1,10C,d07,16.03.2026,D6,Sample42,16,20,220325,109506,184346,93838,329831,16_vs_20,196676.45780448,133154.54219552843,s14,round1_10C_d07_16.03.2026_D6_Sample42.csv
round1,10C,d07,16.03.2026,E4,Sample52,16,56,784514,593954,184346,7313,1378468,16_vs_56,790435.1708260996,588032.8291739004,s18,round1_10C_d07_16.03.2026_E4_Sample52.csv
round1,10C,d07,16.03.2026,C11,Sample35,12,43,734613,410376,6843,75860,1144989,12_vs_43,684409.2057276076,460579.7942723442,s12,round1_10C_d07_16.03.2026_C11_Sample35.csv
round1,10C,d07,16.03.2026,D11,Sample47,16,32,1090116,97549,184346,63661,1187665,16_vs_32,1084867.6399797334,102797.36002081847,s16,round1_10C_d07_16.03.2026_D11_Sample47.csv
round1,10C,d07,16.03.2026,D12,Sample48,16,32,213632,35148,184346,63661,248780,16_vs_32,213515.69578166396,35264.30421834419,s16,round1_10C_d07_16.03.2026_D12_Sample48.csv
round1,10C,d07,16.03.2026,B8,Sample20,06,56,875645,812781,474902,7313,1688426,06_vs_56,915016.312334627,773409.687665373,s07,round1_10C_d07_16.03.2026_B8_Sample20.csv
round1,10C,d07,16.03.2026,C7,Sample31,12,32,441920,855636,6843,63661,1297556,12_vs_32,471838.1551966465,825717.8448033964,s11,round1_10C_d07_16.03.2026_C7_Sample31.csv
round1,10C,d07,16.03.2026,B10,Sample22,12,16,170210,581547,6843,184346,751757,12_vs_16,236319.61193863707,515437.38806134206,s08,round1_10C_d07_16.03.2026_B10_Sample22.csv
round1,10C,d07,16.03.2026,G3,Sample75,23,56,71821,42866,247042,7313,114687,23_vs_56,68720.56623480671,45966.433765193324,s25,round1_10C_d07_16.03.2026_G3_Sample75.csv
round1,10C,d07,16.03.2026,A9,Sample9,06,20,19510,11712,474902,93838,31222,06_vs_20,18097.363018663244,13124.636981336638,s03,round1_10C_d07_16.03.2026_A9_Sample9.csv
round1,10C,d07,16.03.2026,F5,Sample65,20,56,155308,1435978,93838,7313,1591286,20_vs_56,358417.3931338965,1232868.6068661036,s22,round1_10C_d07_16.03.2026_F5_Sample65.csv
round1,10C,d07,16.03.2026,A5,Sample5,06,16,961,7528,474902,184346,8489,06_vs_16,1432.8627069832967,7056.137293016688,s02,round1_10C_d07_16.03.2026_A5_Sample5.csv
round1,10C,d07,16.03.2026,C3,Sample27,12,20,1336928,128953,6843,93838,1465881,12_vs_20,1189776.323444919,276104.67655507074,s09,round1_10C_d07_16.03.2026_C3_Sample27.csv
round1,10C,d07,16.03.2026,G12,Sample84,43,56,94198,144686,75860,7313,238884,43_vs_56,96372.95249359947,142511.0475064024,s28,round1_10C_d07_16.03.2026_G12_Sample84.csv
round1,10C,d07,16.03.2026,E3,Sample51,16,43,889925,232286,184346,75860,1122211,16_vs_43,829318.6027661985,292892.3972337953,s17,round1_10C_d07_16.03.2026_E3_Sample51.csv
round1,10C,d07,16.03.2026,D4,Sample40,16,20,1055454,228188,184346,93838,1283642,16_vs_20,941500.1320360728,342141.86796400184,s14,round1_10C_d07_16.03.2026_D4_Sample40.csv
round1,10C,d07,16.03.2026,F8,Sample68,23,32,305553,50062,247042,63661,355615,23_vs_32,279205.5149051433,76409.48509486004,s23,round1_10C_d07_16.03.2026_F8_Sample68.csv
round1,10C,d07,16.03.2026,G4,Sample76,32,43,272707,564391,63661,75860,837098,32_vs_43,269348.3866202348,567749.6133797728,s26,round1_10C_d07_16.03.2026_G4_Sample76.csv
round1,10C,d07,16.03.2026,G6,Sample78,32,43,41135,41183,63661,75860,82318,32_vs_43,39985.427363037285,42332.572636962825,s26,round1_10C_d07_16.03.2026_G6_Sample78.csv
round1,10C,d07,16.03.2026,E8,Sample56,20,23,185830,883805,93838,247042,1069635,20_vs_23,238572.23768339018,831062.7623166097,s19,round1_10C_d07_16.03.2026_E8_Sample56.csv
round1,20C,d01,10.03.2026,C10,Sample34,12,43,37989,23846,19122,120268,61835,12_vs_43,38452.54257386626,23382.457426134068,s12,round1_20C_d01_10.03.2026_C10_Sample34.csv
round1,20C,d01,10.03.2026,G6,Sample78,32,43,24849,72601,48252,120268,97450,32_vs_43,27502.1386296777,69947.86137032117,s26,round1_20C_d01_10.03.2026_G6_Sample78.csv
round1,20C,d01,10.03.2026,F8,Sample68,23,32,16056,5386,39569,48252,21442,23_vs_32,15820.630351837332,5621.369648162763,s23,round1_20C_d01_10.03.2026_F8_Sample68.csv
round1,20C,d01,10.03.2026,G5,Sample77,32,43,28914,102554,48252,120268,131468,32_vs_43,30978.814852251904,100489.18514774741,s26,round1_20C_d01_10.03.2026_G5_Sample77.csv
round1,20C,d01,10.03.2026,E8,Sample56,20,23,14641,10904,35963,39569,25545,20_vs_23,14977.706428200703,10567.293571799297,s19,round1_20C_d01_10.03.2026_E8_Sample56.csv
round1,20C,d01,10.03.2026,D8,Sample44,16,23,31513,13199,79857,39569,44712,16_vs_23,32177.42099083111,12534.579009169163,s15,round1_20C_d01_10.03.2026_D8_Sample44.csv
round1,20C,d01,10.03.2026,F1,Sample61,20,43,53550,59304,35963,120268,112854,20_vs_43,58221.13241182803,54632.86758817223,s21,round1_20C_d01_10.03.2026_F1_Sample61.csv
round1,20C,d01,10.03.2026,C12,Sample36,12,43,62902,39864,19122,120268,102766,12_vs_43,64098.07163374406,38667.92836625628,s12,round1_20C_d01_10.03.2026_C12_Sample36.csv
round1,20C,d01,10.03.2026,C1,Sample25,12,20,7098,21873,19122,35963,28971,12_vs_20,6506.804658961274,22464.19534103904,s09,round1_20C_d01_10.03.2026_C1_Sample25.csv
round1,20C,d01,10.03.2026,F5,Sample65,20,56,9922,48,35963,1490,9970,20_vs_56,9920.358300415675,49.64169958432351,s22,round1_20C_d01_10.03.2026_F5_Sample65.csv
round1,20C,d01,10.03.2026,F3,Sample63,20,43,41163,47107,35963,120268,88270,20_vs_43,45258.03159334873,43011.96840665125,s21,round1_20C_d01_10.03.2026_F3_Sample63.csv
round1,20C,d01,10.03.2026,A6,Sample6,06,20,65029,12681,154421,35963,77710,06_vs_20,55445.67086214878,22264.32913785091,s03,round1_20C_d01_10.03.2026_A6_Sample6.csv
round1,20C,d01,10.03.2026,F6,Sample66,20,56,7898,29,35963,1490,7927,20_vs_56,7897.143185049186,29.856814950814204,s22,round1_20C_d01_10.03.2026_F6_Sample66.csv
round1,20C,d01,10.03.2026,C4,Sample28,12,23,10288,10163,19122,39569,20451,12_vs_23,10650.48952072819,9800.510479271808,s10,round1_20C_d01_10.03.2026_C4_Sample28.csv
round1,20C,d01,10.03.2026,G8,Sample80,32,56,13414,3847,48252,1490,17261,32_vs_56,11110.835149927583,6150.164850072418,s27,round1_20C_d01_10.03.2026_G8_Sample80.csv
round1,20C,d01,10.03.2026,F10,Sample70,23,43,25073,96694,39569,120268,121767,23_vs_43,25774.30103153243,95992.69896846767,s24,round1_20C_d01_10.03.2026_F10_Sample70.csv
round1,20C,d01,10.03.2026,E7,Sample55,20,23,17781,10374,35963,39569,28155,20_vs_23,18010.104698532123,10144.895301467875,s19,round1_20C_d01_10.03.2026_E7_Sample55.csv
round1,20C,d01,10.03.2026,C6,Sample30,12,23,7471,6388,19122,39569,13859,12_vs_23,7614.158292137964,6244.841707862043,s10,round1_20C_d01_10.03.2026_C6_Sample30.csv
round1,20C,d01,10.03.2026,A9,Sample9,06,20,101499,19641,154421,35963,121140,06_vs_20,87364.01706009105,33775.98293991083,s03,round1_20C_d01_10.03.2026_A9_Sample9.csv
round1,20C,d01,10.03.2026,C9,Sample33,12,32,19167,12735,19122,48252,31902,12_vs_32,19327.512371077737,12574.487628922585,s11,round1_20C_d01_10.03.2026_C9_Sample33.csv
round1,20C,d01,10.03.2026,F12,Sample72,23,43,33199,122458,39569,120268,155657,23_vs_43,33956.12336335613,121700.87663664136,s24,round1_20C_d01_10.03.2026_F12_Sample72.csv
round1,20C,d01,10.03.2026,E1,Sample49,16,43,79521,42459,79857,120268,121980,16_vs_43,81725.40825814575,40254.59174185594,s17,round1_20C_d01_10.03.2026_E1_Sample49.csv
round1,20C,d01,10.03.2026,A3,Sample3,06,12,77784,11347,154421,19122,89131,06_vs_12,66690.35473238441,22440.645267615593,s01,round1_20C_d01_10.03.2026_A3_Sample3.csv
round1,20C,d01,10.03.2026,E12,Sample60,20,32,38422,15236,35963,48252,53658,20_vs_32,38741.23624213837,14916.763757861916,s20,round1_20C_d01_10.03.2026_E12_Sample60.csv
round1,20C,d01,10.03.2026,D11,Sample47,16,32,46335,21106,79857,48252,67441,16_vs_32,47091.47270770462,20349.52729229509,s16,round1_20C_d01_10.03.2026_D11_Sample47.csv
round1,20C,d01,10.03.2026,A11,Sample11,06,23,97119,2483,154421,39569,99602,06_vs_23,96746.88366010522,2855.116339896268,s04,round1_20C_d01_10.03.2026_A11_Sample11.csv
round1,20C,d01,10.03.2026,D12,Sample48,16,32,63542,23971,79857,48252,87513,16_vs_32,64445.42877634309,23067.571223657043,s16,round1_20C_d01_10.03.2026_D12_Sample48.csv
round1,20C,d01,10.03.2026,D2,Sample38,12,56,2673,86,19122,1490,2759,12_vs_56,2619.2216576154397,139.77834238456018,s13,round1_20C_d01_10.03.2026_D2_Sample38.csv
round1,20C,d01,10.03.2026,D7,Sample43,16,23,24546,11303,79857,39569,35849,16_vs_23,25111.62030448319,10737.379695516991,s15,round1_20C_d01_10.03.2026_D7_Sample43.csv
round1,20C,d01,10.03.2026,E2,Sample50,16,43,35090,26413,79857,120268,61503,16_vs_43,36751.77752908659,24751.222470913464,s17,round1_20C_d01_10.03.2026_E2_Sample50.csv
round1,20C,d01,10.03.2026,C11,Sample35,12,43,46431,28616,19122,120268,75047,12_vs_43,47109.89748089949,27937.102519099986,s12,round1_20C_d01_10.03.2026_C11_Sample35.csv
round1,20C,d01,10.03.2026,D9,Sample45,16,23,48051,16108,79857,39569,64159,16_vs_23,49010.410888010716,15148.589111989419,s15,round1_20C_d01_10.03.2026_D9_Sample45.csv
round1,20C,d01,10.03.2026,B7,Sample19,06,56,66501,48292,154421,1490,114793,06_vs_56,68800.15166520482,45992.84833479519,s07,round1_20C_d01_10.03.2026_B7_Sample19.csv
round1,20C,d01,10.03.2026,A4,Sample4,06,16,77856,4018,154421,79857,81874,06_vs_16,74585.18994289229,7288.810057108926,s02,round1_20C_d01_10.03.2026_A4_Sample4.csv
round1,20C,d01,10.03.2026,B12,Sample24,12,16,3731,50316,19122,79857,54047,12_vs_16,4067.3622863225532,49979.63771367825,s08,round1_20C_d01_10.03.2026_B12_Sample24.csv
round1,20C,d01,10.03.2026,B1,Sample13,06,32,194164,9100,154421,48252,203264,06_vs_32,194136.34376537416,9127.656234625843,s05,round1_20C_d01_10.03.2026_B1_Sample13.csv
round1,20C,d01,10.03.2026,B4,Sample16,06,43,94840,25673,154421,120268,120513,06_vs_43,86125.88743649918,34387.11256350082,s06,round1_20C_d01_10.03.2026_B4_Sample16.csv
round1,20C,d01,10.03.2026,C8,Sample32,12,32,14137,9930,19122,48252,24067,12_vs_32,14297.724301853781,9769.275698146528,s11,round1_20C_d01_10.03.2026_C8_Sample32.csv
round1,20C,d01,10.03.2026,F4,Sample64,20,56,11962,52,35963,1490,12014,20_vs_56,11953.559025177266,60.440974822735214,s22,round1_20C_d01_10.03.2026_F4_Sample64.csv
round1,20C,d01,10.03.2026,A12,Sample12,06,23,122284,3865,154421,39569,126149,06_vs_23,121827.94586960344,4321.054130396193,s04,round1_20C_d01_10.03.2026_A12_Sample12.csv
round1,20C,d01,10.03.2026,A10,Sample10,06,23,103466,3395,154421,39569,106861,06_vs_23,103121.17516285337,3739.82483714719,s04,round1_20C_d01_10.03.2026_A10_Sample10.csv
round1,20C,d01,10.03.2026,C5,Sample29,12,23,10474,12829,19122,39569,23303,12_vs_23,11026.96613634267,12276.033863657307,s10,round1_20C_d01_10.03.2026_C5_Sample29.csv
round1,20C,d01,10.03.2026,F11,Sample71,23,43,42750,102914,39569,120268,145664,23_vs_43,43109.65474471903,102554.34525528064,s24,round1_20C_d01_10.03.2026_F11_Sample71.csv
round1,20C,d01,10.03.2026,D5,Sample41,16,20,41979,10808,79857,35963,52787,16_vs_20,41503.788112096176,11283.211887904192,s14,round1_20C_d01_10.03.2026_D5_Sample41.csv
round1,20C,d01,10.03.2026,C2,Sample26,12,20,4535,13976,19122,35963,18511,12_vs_20,4199.381579553111,14311.618420446977,s09,round1_20C_d01_10.03.2026_C2_Sample26.csv
round1,20C,d01,10.03.2026,G9,Sample81,32,56,16603,1667,48252,1490,18270,32_vs_56,14026.700839687817,4243.299160312183,s27,round1_20C_d01_10.03.2026_G9_Sample81.csv
round1,20C,d01,10.03.2026,D10,Sample46,16,32,46675,21697,79857,48252,68372,16_vs_32,47566.95520694171,20805.04479305845,s16,round1_20C_d01_10.03.2026_D10_Sample46.csv
round1,20C,d01,10.03.2026,A2,Sample2,06,12,57966,8405,154421,19122,66371,06_vs_12,49013.43635889605,17357.563641103956,s01,round1_20C_d01_10.03.2026_A2_Sample2.csv
round1,20C,d01,10.03.2026,E10,Sample58,20,32,21600,10706,35963,48252,32306,20_vs_32,21793.693836085065,10512.306163915053,s20,round1_20C_d01_10.03.2026_E10_Sample58.csv
round1,20C,d01,10.03.2026,G11,Sample83,43,56,104167,5416,120268,1490,109583,43_vs_56,97513.96217029195,12069.037829707038,s28,round1_20C_d01_10.03.2026_G11_Sample83.csv
round1,20C,d01,10.03.2026,C3,Sample27,12,20,4766,14113,19122,35963,18879,12_vs_20,4261.756221527743,14617.243778472297,s09,round1_20C_d01_10.03.2026_C3_Sample27.csv
round1,20C,d01,10.03.2026,C7,Sample31,12,32,13448,8988,19122,48252,22436,12_vs_32,13515.688076907109,8920.311923093179,s11,round1_20C_d01_10.03.2026_C7_Sample31.csv
round1,20C,d01,10.03.2026,E9,Sample57,20,23,24753,16992,35963,39569,41745,20_vs_23,25386.514795185714,16358.48520481429,s19,round1_20C_d01_10.03.2026_E9_Sample57.csv
round1,20C,d01,10.03.2026,E5,Sample53,16,56,29555,170,79857,1490,29725,16_vs_56,29459.972606755353,265.02739324464585,s18,round1_20C_d01_10.03.2026_E5_Sample53.csv
round1,20C,d01,10.03.2026,G4,Sample76,32,43,30862,105888,48252,120268,136750,32_vs_43,33753.73471941819,102996.2652805806,s26,round1_20C_d01_10.03.2026_G4_Sample76.csv
round1,20C,d01,10.03.2026,B8,Sample20,06,56,87873,47684,154421,1490,135557,06_vs_56,86702.57510358113,48854.42489641887,s07,round1_20C_d01_10.03.2026_B8_Sample20.csv
round1,20C,d01,10.03.2026,B2,Sample14,06,32,97710,5606,154421,48252,103316,06_vs_32,97741.62029334513,5574.379706654875,s05,round1_20C_d01_10.03.2026_B2_Sample14.csv
round1,20C,d01,10.03.2026,G7,Sample79,32,56,11980,4076,48252,1490,16056,32_vs_56,10028.809186935629,6027.190813064371,s27,round1_20C_d01_10.03.2026_G7_Sample79.csv
round1,20C,d01,10.03.2026,A1,Sample1,06,12,136090,16755,154421,19122,152845,06_vs_12,117061.94374587119,35783.05625412882,s01,round1_20C_d01_10.03.2026_A1_Sample1.csv
round1,20C,d01,10.03.2026,B11,Sample23,12,16,3306,37539,19122,79857,40845,12_vs_16,3534.475126575954,37310.52487342445,s08,round1_20C_d01_10.03.2026_B11_Sample23.csv
round1,20C,d01,10.03.2026,D3,Sample39,12,56,2816,99,19122,1490,2915,12_vs_56,2778.6218061425798,136.3781938574202,s13,round1_20C_d01_10.03.2026_D3_Sample39.csv
round1,20C,d01,10.03.2026,B5,Sample17,06,43,106490,25091,154421,120268,131581,06_vs_43,96567.14048386145,35013.859516138546,s06,round1_20C_d01_10.03.2026_B5_Sample17.csv
round1,20C,d01,10.03.2026,A8,Sample8,06,20,71156,17523,154421,35963,88679,06_vs_20,61199.461723760935,27479.53827623821,s03,round1_20C_d01_10.03.2026_A8_Sample8.csv
round1,20C,d01,10.03.2026,E4,Sample52,16,56,54392,194,79857,1490,54586,16_vs_56,54250.88160393316,335.11839606684197,s18,round1_20C_d01_10.03.2026_E4_Sample52.csv
round1,20C,d01,10.03.2026,G10,Sample82,43,56,109803,4461,120268,1490,114264,43_vs_56,103079.7526776427,11184.24732235728,s28,round1_20C_d01_10.03.2026_G10_Sample82.csv
round1,20C,d01,10.03.2026,D1,Sample37,12,56,4140,149,19122,1490,4289,12_vs_56,4083.7661391289444,205.23386087105573,s13,round1_20C_d01_10.03.2026_D1_Sample37.csv
round1,20C,d01,10.03.2026,E3,Sample51,16,43,53931,24303,79857,120268,78234,16_vs_43,54878.31966634304,23355.680333657212,s17,round1_20C_d01_10.03.2026_E3_Sample51.csv
round1,20C,d01,10.03.2026,B10,Sample22,12,16,3584,49427,19122,79857,53011,12_vs_16,3933.700114245251,49077.2998857552,s08,round1_20C_d01_10.03.2026_B10_Sample22.csv
round1,20C,d01,10.03.2026,G12,Sample84,43,56,122800,6047,120268,1490,128847,43_vs_56,115054.79958394158,13792.200416057929,s28,round1_20C_d01_10.03.2026_G12_Sample84.csv
round1,20C,d01,10.03.2026,A7,Sample7,06,20,63798,12164,154421,35963,75962,06_vs_20,54983.63575933953,20978.36424066008,s03,round1_20C_d01_10.03.2026_A7_Sample7.csv
round1,20C,d01,10.03.2026,D4,Sample40,16,20,54831,12423,79857,35963,67254,16_vs_20,54355.14841778054,12898.851582220394,s14,round1_20C_d01_10.03.2026_D4_Sample40.csv
round1,20C,d01,10.03.2026,F9,Sample69,23,32,18723,11897,39569,48252,30620,23_vs_32,19237.94780677299,11382.052193226842,s23,round1_20C_d01_10.03.2026_F9_Sample69.csv
round1,20C,d01,10.03.2026,B9,Sample21,06,56,77831,57811,154421,1490,135642,06_vs_56,81318.62162140771,54323.378378592286,s07,round1_20C_d01_10.03.2026_B9_Sample21.csv
round1,20C,d01,10.03.2026,B3,Sample15,06,32,121393,6212,154421,48252,127605,06_vs_32,121299.2523011316,6305.747698868408,s05,round1_20C_d01_10.03.2026_B3_Sample15.csv
round1,20C,d01,10.03.2026,G3,Sample75,23,56,20873,196,39569,1490,21069,23_vs_56,20564.23970702238,504.7602929777724,s25,round1_20C_d01_10.03.2026_G3_Sample75.csv
round1,20C,d01,10.03.2026,E11,Sample59,20,32,26515,12684,35963,48252,39199,20_vs_32,26760.592855045434,12438.407144954532,s20,round1_20C_d01_10.03.2026_E11_Sample59.csv
round1,20C,d01,10.03.2026,G2,Sample74,23,56,21132,223,39569,1490,21355,23_vs_56,20804.918159515117,550.0818404849813,s25,round1_20C_d01_10.03.2026_G2_Sample74.csv
round1,20C,d01,10.03.2026,D6,Sample42,16,20,27542,8454,79857,35963,35996,16_vs_20,27347.290663667158,8648.709336332882,s14,round1_20C_d01_10.03.2026_D6_Sample42.csv
round1,20C,d01,10.03.2026,F2,Sample62,20,43,42942,48863,35963,120268,91805,20_vs_43,45960.33527783859,45844.66472216137,s21,round1_20C_d01_10.03.2026_F2_Sample62.csv
round1,20C,d01,10.03.2026,F7,Sample67,23,32,16054,4726,39569,48252,20780,23_vs_32,15752.943470997998,5027.056529001941,s23,round1_20C_d01_10.03.2026_F7_Sample67.csv
round1,20C,d01,10.03.2026,G1,Sample73,23,56,30296,637,39569,1490,30933,23_vs_56,29300.394866570557,1632.60513342945,s25,round1_20C_d01_10.03.2026_G1_Sample73.csv
round1,20C,d01,10.03.2026,A5,Sample5,06,16,86532,4947,154421,79857,91479,06_vs_16,82357.45044631693,9121.549553682913,s02,round1_20C_d01_10.03.2026_A5_Sample5.csv
round1,20C,d01,10.03.2026,E6,Sample54,16,56,24910,135,79857,1490,25045,16_vs_56,24831.27245827054,213.7275417294555,s18,round1_20C_d01_10.03.2026_E6_Sample54.csv
round1,20C,d01,10.03.2026,B6,Sample18,06,43,86688,26482,154421,120268,113170,06_vs_43,78864.26605266737,34305.733947332636,s06,round1_20C_d01_10.03.2026_B6_Sample18.csv
